id,IATA,en-GB,latitude,longitude,vibes
129055239,AKM,Zakouma,10.883333,19.816667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668221,AKN,King Salmon,58.668611,-156.635556,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056440,AKO,Akron,40.166667,-103.216667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668310,AKP,Anaktuvuk,68.1375,-151.74,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052405,AKQ,Astraksetra,-4.616667,105.233333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129055873,AKR,Akure,7.24674,5.30101,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668222,AKS,Auki,-8.697778,160.680833,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129054804,AKT,Akrotiri,34.583333,32.983333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668209,AKU,Aksu,41.166667,80.333333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668223,AKV,Akulivik,60.81861,-78.14861,"{""safety"": 1, ""weather"": 1}"
129057716,AKW,Aghajari,30.75,49.683333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668184,AKX,Aktobe,50.25,57.216667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668224,AKY,Sittwe,20.130278,92.880278,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
114115878,ALA,Almaty,43.35,77.033333,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
95674229,ALB,Albany,42.745833,-73.805278,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95565083,ALC,Alicante,38.2854661,-0.5600024,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053793,ALD,Alerta,-11.65047,-69.22897,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057404,ALE,Alpine,30.38405,-103.68351,"{""safety"": 1, ""weather"": 1}"
128667326,ALF,Alta,69.979019,23.354187,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673422,ALG,Algiers,36.693333,3.217222,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128668244,ALH,Albany,-34.945,117.805833,"{""weather"": 1, ""safety"": 1}"
129054476,ALI,Alice,27.74114,-98.02722,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129052969,ALJ,Alexander Bay,-28.575,16.53333,"{""safety"": 1, ""weather"": 1}"
129057294,ALK,Asela,7.966667,39.116667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057420,ALL,Albenga,44.05,8.216667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054475,ALM,Alamogordo Municipal,32.845833,-105.985278,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053019,ALN,Alton,38.891667,-90.048333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95674175,ALO,Waterloo,42.556111,-92.399722,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668123,ALP,Aleppo,36.180833,37.226667,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055238,ALQ,Alegrete,-29.799722,-55.763333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053018,ALR,Alexandra,-45.213889,169.369444,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668245,ALS,Alamosa,37.436975,-105.865288,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129056439,ALT,Alenquer,-1.933333,-54.766667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053430,ALU,Alula,11.966667,50.8,"{""safety"": 1, ""weather"": 1}"
95674325,ALW,Walla Walla,46.094722,-118.291111,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055872,ALX,Alexander City,32.933333,-85.95,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056822,ALY,Alexandria El Nohza,31.183903,29.948889,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128668469,ALZ,Alitak,56.895833,-154.245833,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95674058,AMA,Amarillo International,35.221082,-101.705589,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057715,AMB,Ambilobe,-13.183333,48.983333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053792,AMC,Am Timan,11.033333,20.283333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673366,AMD,Ahmedabad,23.066389,72.624167,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057403,AME,Alto Molocue,-15.833333,37.583333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054803,AMF,Ama,-4.166667,141.666667,"{""safety"": 1, ""weather"": 1}"
129053015,AMG,Amboin,-4.616667,143.7,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128668246,AMH,Arba Mintch,6.036111,37.576944,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052968,AMJ,Almenara,-16.183333,-40.683333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057293,AMK,Durango Animas Airpark,37.15,-107.75,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129054474,AML,Puerto Armuellas,8.266667,-82.866667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673636,AMM,Amman Queen Alia,31.7222741,35.9864199,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055237,AMN,Alma,43.32198,-84.68778,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053017,AMO,Mao,14.116667,15.316667,"{""safety"": 1, ""weather"": 1}"
129052403,AMP,Ampanihy,-24.7,44.733333,"{""safety"": 1, ""weather"": 1}"
128668309,AMQ,Ambon,-3.71026,128.08914,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055871,AMR,Arno,7.033333,171.233333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95565044,AMS,Amsterdam Schiphol,52.308333,4.768056,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129054802,AMT,Amata,-26.766667,132.033333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057714,AMU,Amanab,-3.516667,141.15,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667420,AMV,Amderma,69.766667,61.55,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053791,AMW,Ames,41.994167,-93.618333,"{""safety"": 1, ""weather"": 1}"
129057402,AMX,Ammaroo,-21.74,135.24,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052754,AMY,Ambatomainty,-17.683333,45.666667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052967,AMZ,Ardmore,-37.033333,174.966667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
142219412,ANA,Angama Mara,-1.271505,34.953816,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056438,ANB,Anniston County Arpt,33.590278,-85.855833,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673946,ANC,Anchorage International,61.169167,-149.985278,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129054473,AND,Anderson,34.493611,-82.71,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95673936,ANE,Angers,47.56254,-0.31268,"{""weather"": 1, ""safety"": 1}"
104120394,ANF,Antofagasta,-23.439444,-70.442778,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129056455,ANG,Angouleme,45.7299,0.216,"{""weather"": 1, ""safety"": 1}"
129055236,ANH,Anuha Island Resort,-8.983333,160.5,"{""safety"": 1, ""weather"": 1}"
128668247,ANI,Aniak,61.566667,-159.533333,"{""weather"": 1, ""safety"": 1}"
129053016,ANJ,Zanaga,-2.85,13.833333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056437,ANL,Andulo,-11.25,17.25,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668183,ANM,Antalaha,-15.0,50.316667,"{""weather"": 1, ""safety"": 1}"
129052402,ANN,Annette Island,55.036944,-131.570556,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055870,ANO,Angoche,-16.177778,39.936944,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129054801,ANP,Annapolis,38.983333,-76.5,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057713,ANQ,Angola,41.63949,-85.08663,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95565037,ANR,Antwerp Deurne,51.19,4.46,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128668248,ANS,Andahuaylas,-13.716667,-73.355833,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053790,ANT,St Anton,47.15,10.283333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674321,ANU,Saint John's,17.141111,-61.785556,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
128667325,ANV,Anvik,62.647778,-160.188889,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057401,ANW,Ainsworth,42.57917,-99.99318,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668249,ANX,Andenes,69.293056,16.141667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054980,ANY,Anthony,37.159769,-98.077869,"{""safety"": 1, ""weather"": 1}"
129052966,ANZ,Angus Downs,-25.083333,132.166667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054486,AOA,Aroa,-9.05,146.8,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057291,AOB,Annanberg,-4.916667,144.65,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054472,AOC,Altenburg,50.981817,12.506361,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055235,AOD,Abou Deia,11.474722,19.288889,"{""weather"": 1, ""safety"": 1}"
95673737,AOE,Eskisehir,39.809722,30.519167,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129052904,AOG,Anshan,41.166667,123.033333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052401,AOH,Lima,40.708296,-84.026012,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95674121,AOI,Ancona,43.616342,13.362319,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128668250,AOJ,Aomori,40.733333,140.7,"{""safety"": 1, ""weather"": 1}"
128668468,AOK,Karpathos,35.416667,27.15,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055869,AOL,Paso De Los Libres,-29.683333,-57.15,"{""safety"": 1, ""weather"": 1}"
129054800,AON,Arona,-6.333333,146.0,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674392,AOO,Martinsburg,40.297222,-78.32,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673984,AOR,Alor Setar,6.191111,100.403889,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668251,AOS,Amook,57.466667,-153.833333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057712,AOT,Aosta,45.738611,7.3625,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053789,AOU,Attopeu,14.8,106.833333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057400,APA,Denver Arapahoe Co,39.733333,-104.983333,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129052965,APB,Apolo,-14.716667,-68.516667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056436,APC,Napa,38.212222,-122.28,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
218449629,APD,Arung Palakka,-4.4601889078688846,120.30673857569538,"{""weather"": 1, ""safety"": 1}"
129057290,APE,San Juan Aposento,-11.933333,-69.083333,"{""weather"": 1, ""safety"": 1}"
129055889,APF,Naples,26.152778,-81.775278,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129054471,APG,Aberdeen,39.5,-76.166667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053014,API,Apiay,4.07696,-73.56558,"{""weather"": 1, ""safety"": 1}"
222577106,APJ,Ali Pulan,30.399647221262,81.14032745762847,"{""weather"": 1, ""safety"": 1}"
128668308,APK,Apataki,-15.5736,-146.41499,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667419,APL,Nampula,-15.101667,39.287222,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668043,APN,Alpena,45.081667,-83.555833,"{""safety"": 1, ""weather"": 1}"
128668252,APO,Apartado,7.81196,-76.71643,"{""safety"": 1, ""weather"": 1}"
129056435,APP,Asapa,-8.983333,148.133333,"{""safety"": 1, ""weather"": 1}"
129052400,APQ,Arapiraca,-9.75,-36.65,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055868,APR,April River,-4.67594027001514,142.54001054999995,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054799,APS,Anapolis,-16.333333,-48.966667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057711,APT,Jasper,35.066667,-85.5,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053788,APU,Apucarana,-23.55,-51.483333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057399,APV,Apple Valley,34.526389,-117.212778,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
104120266,APW,Apia Faleolo,-13.833333,-172.0,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129052964,APX,Arapongas,-23.483333,-51.466667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057289,APY,Alto Parnaiba,-9.133333,-45.933333,"{""weather"": 1, ""safety"": 1}"
129054470,APZ,Zapala,-38.916667,-70.083333,"{""safety"": 1, ""weather"": 1}"
129051953,AQA,Araraquara,-21.816667,-48.133333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053013,AQB,Quiche,15.0125,-91.151389,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668217,AQG,Anqing,30.516667,117.033333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668182,AQI,Qaisumah,28.328056,46.130556,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95674399,AQJ,Aqaba,29.611619,35.018067,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129056434,AQM,Ariquemes,-9.933333,-63.066667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
104120359,AQP,Arequipa,-16.34107,-71.58308,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129052399,AQS,Saqani,-16.465683,179.337814,"{""safety"": 1, ""weather"": 1}"
129055867,AQY,Alyeska,60.966667,-149.116667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668253,ARA,New Iberia,30.037778,-91.883889,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054798,ARB,Ann Arbor,42.22282,-83.7455,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667324,ARC,Arctic Village,68.1375,-145.524444,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668254,ARD,Mali,-8.13234,124.597,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053787,ARE,Arecibo,18.45,-66.675833,"{""weather"": 1, ""safety"": 1}"
129052961,ARF,Acaricuara,0.533333,-70.133333,"{""weather"": 1, ""safety"": 1}"
129052963,ARG,Walnut Ridge,36.12535,-90.92456,"{""safety"": 1, ""weather"": 1}"
128668255,ARH,Arkhangelsk,64.600281,40.716667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95674052,ARI,Arica,-18.34853,-70.33874,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057398,ARJ,Arso,-2.933333,140.783333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668467,ARK,Arusha,-3.3643844518007584,36.624683536940566,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129057288,ARL,Arly,11.6,1.483333,"{""safety"": 1, ""weather"": 1}"
95674431,ARM,Armidale,-30.528333,151.623333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673495,ARN,Stockholm Arlanda,59.6497405,17.9237592,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129054469,ARO,Arboletas,8.85,-76.433333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129055232,ARP,Aragip,-9.8,149.5,"{""weather"": 1, ""safety"": 1}"
129053012,ARQ,Arauquita,7.033056,-71.431667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056433,ARR,Alto Rio Senguerr,-45.033333,-70.833333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057710,ARS,Aragarcas,-15.9,-52.233333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128668256,ART,Watertown,43.990833,-76.021389,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95674081,ARU,Aracatuba,-21.143611,-50.426111,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052398,ARV,Minocqua,45.924167,-89.732222,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673891,ARW,Arad,46.183333,21.266667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
200525986,ARX,Dragao do Mar,-4.568951,-37.8082,"{""safety"": 1, ""weather"": 1}"
129054797,ARY,Ararat,-37.316667,143.0,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057709,ARZ,N'Zeto,-7.5,13.5,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053786,ASA,Assab,13.07,42.638333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673625,ASB,Ashgabat,37.981667,58.360833,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057397,ASC,Ascension,-15.916667,-63.15,"{""weather"": 1, ""safety"": 1}"
129052753,ASD,Andros Town,24.697778,-77.796111,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
104120306,ASE,Aspen,39.224275,-106.86985,"{""safety"": 1, ""weather"": 1}"
114121098,ASF,Astrakhan,46.283333,48.006278,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057287,ASG,Ashburton,-43.9,171.783333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054468,ASH,Nashua,42.778889,-71.509444,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055231,ASI,Georgetown,-7.966667,-14.4,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668307,ASJ,Amami O Shima,28.416944,129.6975,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053011,ASK,Yamoussoukro,6.816667,-5.283333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052962,ASL,Marshall,32.52182,-94.30825,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667418,ASM,Asmara,15.291111,38.910278,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
